periodo,ibovespa,,Vale,,Petrobras4
10/21/2009,"65485,59",,"40,44",,"35,71"
10/22/2009,"66210,22",,"41,36",,36
10/23/209,"65058,84",,"40,66",,"35,51"
10/26/2009,"65085,00",,"41,17",,"35,71"
10/27/2009,"63161,04",,"39,32",,"34,98"
10/28/2009,"60162,00",,"37,54",,"33,32"
10/29/2009,"63720,58",,"40,76",,"35,09"
10/30/2009,"61545,00",,"39,13",,"34,09"
11/3/2009,"62643,23",,"40,62",,"34,59"
11/4/2009,"63912,57",,"41,24",,"34,74"
11/5/2009,"64815,72",,"41,56",,"35,42"
11/6/2009,"64466,00",,"41,27",,"35,08"
11/9/2009,"66214,34",,"42,65",,"36,08"
11/10/2009,"66303,48",,"42,3",,"36,4"
11/11/2009,"66431,23",,"41,98",,"36,58"
11/12/2009,"64447,93",,"40,27",,"35,85"
11/13/2009,"65325,63",,"40,76",,"36,13"
11/16/2009,"66627,09",,"42,29",,"36,37"
11/17/2009,"67405,98",,"42,94",,"37,36"
11/18/2009,"66515,00",,"41,95",,"37,17"
11/19/2009,"66237,00",,"42,15",,"37,46"
11/23/2009,"66809,00",,"42,52",,"37,8"
11/24/2009,"67317,00",,"42,75",,"38,09"
11/25/2009,"67917,08",,"43,01",,"38,38"
11/26/2009,"66391,80",,"42,13",,"37,41"
11/27/2009,"67082,15",,"42,55",,"37,85"
11/30/2009,"67031,76",,"42,02",,"37,75"
12/1/2009,"68546,25",,"42,55",,"38,72"
12/2/2009,"68614,79",,"42,16",,"38,35"
12/3/2009,"68314,81",,"41,95",,"38,24"
12/4/2009,"67603,00",,"41,01",,"37,36"
12/7/2009,"68512,19",,"41,21",,"37,36"
12/8/2009,"67707,11",,"40,79",,"36,57"
12/9/2009,"68011,98",,"41,16",,"36,57"
12/10/2009,"68728,00",,"41,93",,"36,74"
12//11/2009,"69267,00",,"42,34",,"36,78"
12/14/2009,"69349,40",,"42,83",,"36,88"
12/15/2009,"69310,80",,"42,85",,"36,97"
12/16/2009,"68622,00",,"42,57",,"36,84"
12/17/2009,"67067,00",,"41,11",,"35,87"
12/18/2009,"66794,21",,"41,11",,"35,59"
12/21/2009,"65925,19",,"40,56",,"34,44"
12/22/2009,"67417,93",,"41,71",,"35,55"
12/23/2009,"67588,86",,"41,81",,"35,91"
12/28/2009,"67901,70",,"42,04",,"35,95"
12/29/2009,"68296,04",,"42,05",,36
12/30/2009,"68588,41",,"41,85",,"35,9"
1/4/2010,"70045,08",,"43,16",,"36,51"
1/5/2010,"70239,81",,"43,77",,"36,2"
1/6/2009,"70729,34",,"44,63",,"36,69"
1/7/2010,"70451,00",,"44,93",,"36,35"
1/8/2010,"70262,70",,"45,18",,"36,15"
1/11/2010,"70433,48",,"45,37",,"36,03"
1/12/2010,"70075,77",,"45,47",,"35,57"
1/13/2010,"70385,00",,"46,13",,"35,51"
1/14/2010,"69801,41",,46,,"34,9"
1/15/2010,"68978,30",,"45,76",,"34,98"
1/18/2010,"69400,93",,"46,32",,"35,76"
1/19/2010,"69908,59",,"46,86",,"35,59"
1/20/2010,"68200,06",,"46,03",,"34,68"
1/21/2010,"66270,00",,"44,39",,"33,59"
1/22/2010,"66220,00",,"43,39",,34
1/26/2010,"65523,73",,"42,25",,"33,17"
1/27/2010,"65070,00",,"41,71",,"33,37"
1/28/2010,"65587,00",,"41,8",,"33,86"
1/29/2010,"65401,00",,"41,79",,"33,43"
2/1/2010,"66572,00",,"43,24",,"33,56"
2/2/2010,"67163,00",,"43,3",,"33,36"
2/3/2010,"67109,00",,"43,16",,"33,3"
2/4/2010,"63934,00",,"40,91",,"31,6"
2/5/2010,"62763,00",,"40,46",,"30,84"
2/8/2010,"63153,00",,"40,91",,"31,05"
2/9/2010,"64718,00",,"41,88",,"31,54"
2/10/2010,"65051,00",,"41,85",,"31,93"
2/11/2010,"66128,00",,"42,65",,"32,64"
2/12/2010,"65854,97",,"42,39",,"33,07"
2/17/2010,"67284,00",,"43,93",,"33,51"
2/18/2010,"67836,00",,"44,83",,"33,94"
2/19/2010,"67597,00",,"44,73",,"33,61"
2/22/2010,"67184,00",,"44,03",,"33,9"
2/23/2010,"66108,00",,"43,43",,"33,45"
2/24/2010,"65794,00",,"43,87",,"33,2"
2/25/2010,"66121,00",,"44,18",,"33,64"
2/26/2010,"66503,00",,"44,08",,"33,86"
3/1/2010,"67227,00",,"44,28",,"34,17"
3/2/2010,"67779,00",,"45,12",,"34,36"
3/3/2010,"67641,00",,"44,97",,"34,39"
3/4/2010,"67814,00",,"45,62",,"34,44"
3/5/2010,"68846,00",,"46,96",,"35,03"
3/8/2010,"68575,00",,"46,82",,"34,93"
3/9/2010,"69576,00",,"47,28",,"35,71"
3/10/2010,"69979,00",,"46,67",,"36,2"
3/11/2010,"69884,00",,"46,3",,"36,25"
3/12/2010,"69885,00",,"46,03",,"36,26"
3/15/2010,"69024,00",,"46,32",,"35,97"
3/16/2010,"69942,00",,"47,44",,"36,4"
3/17/2010,"69723,00",,"47,26",,"36,35"
3/18/2010,"69697,00",,"46,95",,"36,22"
3/19/2010,"68828,00",,"46,42",,"35,45"
3/22/2010,"69041,00",,"46,93",,"35,46"
3/23/2010,"69387,00",,"48,15",,"35,04"
3/24/2010,"68913,00",,"48,1",,"35,31"
3/25/2001,"68441,00",,"47,77",,"34,44"
3/26/2010,"68682,00",,"48,15",,"33,75"
3/29/2010,"69939,00",,"49,05",,"34,14"
3/30/2010,"69959,00",,"49,14",,"34,05"
3/31/2010,"70371,00",,"49,14",,"34,62"
4/1/2010,"71136,00",,"49,54",,"34,98"
4/5/2010,"71290,00",,"49,38",,"35,23"
4/6/2010,"71096,00",,"49,56",,"35,3"
4/7/2010,"70792,00",,"49,79",,"35,02"
4/8/2010,"71784,00",,"50,53",,"35,03"
4/9/2010,"71417,00",,"50,62",,"34,47"
4/12/2010,"70614,00",,"50,33",,"33,65"
4/13/2010,"70792,00",,"50,53",,"33,45"
4/14/2010,"71034,00",,"50,92",,"33,51"
4/15/2010,"70524,00",,"51,2",,"32,87"
4/16/2010,"69421,00",,"50,57",,"32,24"
4/19/2010,"69097,00",,"50,23",,"32,82"
4/20/2010,"69318,00",,"49,41",,"33,56"
4/22/2010,"69386,00",,"49,69",,"33,12"
4/23/2010,"69509,00",,"49,26",,"33,51"
4/26/2010,"68871,00",,49,,"32,83"
4/27/2010,"66511,00",,"46,58",,"31,64"
4/28/2010,"66655,00",,"46,3",,"31,92"
4/29/2010,"67978,00",,"47,85",,"32,55"
4/30/2010,"67529,00",,"46,53",,"32,33"
5/3/2010,"67119,00",,"45,35",,"31,05"
5/4/2010,"64869,00",,"43,15",,30
5/5/2010,"64914,00",,"44,2",,"29,78"
5/6/2010,"63414,00",,"43,17",,"29,38"
5/7/2010,"62871,00",,"43,15",,"29,32"
5/10/2010,"65453,00",,"45,15",,"29,72"
5/11/2010,"64424,00",,"44,4",,"29,19"
5/12/2010,"65223,00",,"44,4",,"29,47"
5/13/2010,"64788,00",,"43,7",,"29,57"
5/14/2010,"63412,00",,"42,39",,"29,66"
5/17/2010,"62866,00",,"41,61",,"29,42"
5/18/2010,"60841,00",,40,,"28,8"
5/19/2010,"59689,00",,39,,"28,14"
5/20/2010,"58192,00",,"37,5",,"27,04"
5/21/2010,"60259,00",,"40,29",,"27,18"
5/24/2010,"59915,00",,"39,8",,"26,96"
5/25/2010,"59184,00",,"40,2",,"26,36"
5/26/2010,"60190,00",,"39,61",,"26,86"
5/27/2010,"62091,00",,"42,1",,"27,61"
5/28/2010,"61946,00",,"41,95",,28
5/31/2010,"63046,51",,"42,88",,"29,39"
01/06/2010,61840,,42,,"28,44"
02/06/2010,"62942,91",,"42,9",,"28,89"
04/06/2010,"61675,75",,"40,9",,"29,04"
07/06/2010,61182,,"39,83",,"29,31"
08/06/2010,"61855,52",,"40,26",,"29,45"
09/06/2010,61478,,"40,42",,"29,34"
10/06/2010,61478,,"41,22",,"29,69"
11/06/2010,63605,,"41,66",,"29,41"
14/06/2010,63532,,"41,7",,"28,84"
15/06/2010,64442,,"42,2",,"28,79"
16/06/2010,64750,,"41,8",,"29,44"
17/06/2010,64540,,"41,22",,"29,31"
18/06/2010,64437,,"40,67",,"29,28"
21/06/2010,64829,,"41,85",,"29,19"
22/06/2010,64810,,"41,57",,"28,9"
23/06/2010,65160,,"42,09",,"28,3"
24/06/2010,63936,,"41,25",,"27,29"
25/06/2010,64823,,"41,92",,"27,71"
28/06/2010,64225,,"41,01",,"27,22"
29/06/2010,61977,,"39,03",,"26,64"
30/06/2010,"60935,9",,"37,91",,"26,67"
01/07/2010,"61236,2",,"38,18",,"26,26"
02/07/2010,"61429,79",,38,,"26,58"
05/07/2010,60865,,"37,6",,"26,35"
06/07/2010,62064,,"37,95",,"26,86"
07/07/2010,63283,,"38,95",,"27,2"
08/07/2010,63476,,"39,01",,"27,38"
12/07/2010,62960,,"38,33",,"27,03"
13/07/2010,63685,,"38,55",,"27,1"
14/07/2010,63479,,"38,3",,"27,1"
15/07/2010,63489,,"37,93",,"26,92"
16/07/2010,62339,,"37,52",,"26,65"
19/07/2010,63297,,"38,5",,"26,76"
20/07/2010,64462,,"40,9",,"27,45"
21/07/2010,64476,,"41,15",,"27,3"
22/07/2010,65748,,"41,87",,"27,78"
23/07/2010,66322,,"42,21",,"27,59"
26/07/2010,66443,,"42,1",,"27,7"
27/07/2010,66674,,"41,95",,"27,78"
28/07/2010,66808,,"42,5",,"27,6"
29/07/2010,66953,,"42,52",,"27,54"
30/07/2010,67515,,"42,67",,"27,65"
02/08/2010,68517,,"44,1",,"28,44"
03/08/2010,67997,,"44,06",,"29,08"
04/08/2010,68272,,"43,94",,"29,34"
05/08/2010,68411,,"44,1",,"29,43"
06/08/2010,68094,,"44,08",,"29,09"
09/08/2010,67862,,"44,15",,"28,83"
10/08/2010,67223,,"43,6",,"28,41"
11/08/2010,65790,,"42,38",,"27,5"
12/08/2010,65966,,"42,72",,"27,53"
13/08/2010,66264,,"42,89",,"27,66"
16/08/2010,66701,,"43,38",,"27,61"
17/08/2010,67583,,"43,97",,"28,3"
18/08/2010,67638,,"44,28",,"27,68"
19/08/2010,66887,,"43,9",,"26,78"
20/08/2010,66677,,"43,35",,"26,78"
23/08/2010,65981,,"42,3",,"26,66"
24/08/2010,65156,,"41,33",,"26,14"
25/08/2010,64803,,"40,93",,"26,08"
26/08/2010,63867,,"40,7",,"25,7"
27/08/2010,65585,,"41,95",,"26,56"
30/08/2010,64260,,"40,7",,"25,45"
31/08/2010,65145,,"41,43",,"26,06"
01/09/2010,67072,,"43,3",,"27,03"
02/09/2010,66808,,"42,85",,"27,6"
03/09/2010,66678,,"42,72",,"28,8"
06/09/2010,66747,,"42,51",,"29,09"
08/09/2010,66407,,"41,71",,"27,83"
09/09/2010,66624,,"41,77",,"27,6"
10/09/2010,66806,,"41,45",,"27,52"
13/09/2010,68030,,"42,54",,"28,3"
14/09/2010,67691,,"42,26",,"26,85"
15/09/2010,68106,,"42,5",,"26,45"
16/09/2010,67662,,"42,26",,"26,36"
17/09/2010,67089,,"41,82",,"26,44"
20/09/2010,68190,,"42,6",,"27,1"
21/09/2010,67719,,"42,68",,"26,35"
22/09/2010,68325,,"43,35",,"25,98"
23/09/2010,68794,,"43,43",,"26,8"
24/09/2010,68196,,"44,66",,"26,3"
27/09/2010,68815,,"45,6",,"26,5"
28/09/2010,69227,,"45,9",,"26,7"
29/09/2010,69228,,"46,1",,"27,5"
